int_no,rue_1,rue_2,street_1,street_2,date_,all_pedest,pi,fi,fli,fri,fti,cli,cri,cti,acc,ln_pi,ln_fi,ln_fli,ln_fri,ln_fti,ln_cli,ln_cri,ln_cti,tot_crossw,number_of_,avg_crossw,tot_road_w,median,green_stra,half_phase,any_ped_pr,ped_countd,lt_protect,lt_restric,lt_prot_re,parking,north_veh,north_ped,east_veh,east_ped,south_veh,south_ped,west_veh,west_ped,total_lane,of_exclusi,any_exclus,commercial,curb_exten,all_red_an,new_half_r,distdt,ln_distdt,traffic_10000,ped_100,borough,X,X.1,node_id,geometry
9675,Monselet,Saint-Michel,Monselet,Saint-Michel,21/01/2009,1,707.790893554688,14296.6279296875,2164.15869140625,2087.62670898438,10044.8427734375,217224.71875,601104.625,3412691.5,0,6.56214904785156,9.56777858734131,7.67978715896606,7.64378309249878,9.21481513977051,12.2886877059937,13.3065242767334,15.0430116653442,64.6999969482422,3,21.6000003814697,55.9000015258789,1,1,1,1,1,1,1,1,0.5,5244.5771484375,281.228912353516,2366.11865234375,290.666137695312,6685.9326171875,58.5107154846191,0,77.385139465332,6,0,0,2,0,1,0,10897.2373046875,9.2962646484375,1.42966282367706,7.07790899276733,MontrÚal-Nord,NA,,14144,"c(293160.78125, 5049263)"
9500,Prieur,Saint-Michel,Prieur,Saint-Michel,21/01/2009,0,998.45703125,17734.197265625,1641.18908691406,1660.32214355469,14432.685546875,427142.65625,411381.5625,7719079,2,6.90621089935303,9.7832498550415,7.40317583084106,7.41476678848267,9.57725143432617,12.9648733139038,12.9272756576538,15.859206199646,81.9000015258789,4,20.5,67.8000030517578,1,1,0,1,1,0,0,0,1,6698.68798828125,285.003814697266,2361.86669921875,211.3935546875,6804.982421875,266.12939453125,1868.65966796875,235.930297851562,6,0,0,1,0,0,0,10607.51953125,9.26931858062744,1.77341973781586,9.98457050323486,MontrÚal-Nord,NA,,14197,"c(293383.09375, 5049063)"
9452,Amiens d',Pie-IX,Amiens d',Pie-IX,02/02/2009,0,1100.74401855469,50147.80859375,3133.55712890625,2451.49633789062,44562.75390625,961549.875,778373.125,34162868,8,7.00374221801758,10.8227300643921,8.04992389678955,7.80445384979248,10.7046537399292,13.7763023376465,13.5649614334106,17.3466491699219,84.0999984741211,4,21,70,1,0,1,1,0,1,0,1,0,24911.560546875,397.244293212891,3447.3486328125,224.143432617188,21146.0625,377.271118164062,642.836791992188,102.08512878418,6,2,1,3,0,0,1,10924.0166015625,9.29871940612793,5.01478099822998,11.0074405670166,MontrÚal-Nord,NA,,14321,"c(294226.6875, 5049926)"
9461,Martial,Pie-IX,Martial,Pie-IX,17/09/2009,0,380.95263671875,52871.2890625,2451.20751953125,2447.5048828125,47972.578125,340913.75,328311.90625,11176618,0,5.94267511367798,10.8756160736084,7.8043360710144,7.80282402038574,10.7783851623535,12.7393846511841,12.7017192840576,16.2293338775635,67.1999969482422,3,22.3999996185303,61,1,0,1,1,0,1,1,1,0,27566.828125,135.379867553711,0,0,22901.388671875,97.5994415283203,2403.07202148438,147.973342895508,6,1,1,2,0,0,1,11327.5859375,9.33499622344971,5.28712892532349,3.80952644348145,MontrÚal-Nord,NA,,14336,"c(293983.46875, 5050254.5)"
9460,Majeau,Pie-IX,Majeau,Pie-IX,09/04/2009,0,794.392211914062,51314.921875,1355.64196777344,381.516387939453,49577.765625,369100.9375,96645.171875,16913456,1,6.67757701873779,10.8457374572754,7.21202993392944,5.94415378570557,10.8112983703613,12.8188247680664,11.4788017272949,16.6436195373535,64.4000015258789,3,21.5,60.7000007629395,1,0,1,1,0,1,1,1,0,26512.484375,113.716674804688,1307.22619628906,453.2421875,23495.212890625,227.433349609375,0,0,6,1,1,4,0,0,1,10435.3408203125,9.25295352935791,5.13149213790894,7.94392204284668,MontrÚal-Nord,NA,,14353,"c(294521.09375, 5049527.5)"
9458,Larin,Pie-IX,Larin,Pie-IX,09/04/2009,0,534.468383789062,54361.2421875,3038.57470703125,1832.05334472656,49490.6171875,302258.8125,180051.53125,11213124,1,6.28127288818359,10.9034070968628,8.01914405822754,7.51319313049316,10.8095378875732,12.6190385818481,12.1009979248047,16.2325954437256,81.5999984741211,4,20.3999996185303,72.3000030517578,1,0,1,1,1,1,0,1,0,27560.201171875,162.452392578125,929.583068847656,227.433349609375,24444.162109375,63.3564338684082,1427.29736328125,81.2261962890625,6,2,1,4,0,0,1,10377.4052734375,9.24738597869873,5.43612432479858,5.34468364715576,MontrÚal-Nord,NA,,14354,"c(294556.375, 5049480.5)"
3308,Industriel,Pie-IX,Industriel,Pie-IX,07/07/2009,0,318.032806396484,73001.859375,1462.39514160156,8292.421875,63247.0390625,198191.609375,692330.625,8770602,3,5.76215505599976,11.1982402801514,7.28783082962036,9.02309703826904,11.0548038482666,12.1969900131226,13.4478187561035,15.9869155883789,100,4,25,74.4000015258789,1,0,0,0,0,1,1,1,0,27638.6484375,90.350227355957,9192.1982421875,135.525344848633,26875.390625,30.7190761566162,9295.62109375,61.4381561279297,6,1,1,4,0,0,0,10206.7421875,9.23080348968506,7.30018615722656,3.18032813072205,MontrÚal-Nord,NA,,14355,"c(294661.28125, 5049342.5)"
9455,Charleroi de,Pie-IX,Charleroi de,Pie-IX,06/02/2009,0,855.604797363281,56005.890625,5720.27099609375,3498.22338867188,46787.3984375,917351.8125,999219.5,28954060,3,6.75180912017822,10.9332122802734,8.65177059173584,8.16001129150391,10.7533693313599,13.7292461395264,13.8147296905518,17.1812210083008,81.5,4,20.3999996185303,67.8000030517578,1,0,0,0,0,1,1,1,0,28738.623046875,399.417388916016,4845.1787109375,111.512474060059,22422.08984375,220.997436523438,0,123.677467346191,6,1,1,3,0,0,0,11414.56640625,9.3426456451416,5.60058927536011,8.55604839324951,MontrÚal-Nord,NA,,14393,"c(293931.15625, 5050325)"
8862,Archevêque l',Henri-Bourassa,ArchevÛque l',Henri-Bourassa,27/04/2009,0,768.041625976562,41648.21484375,365.317504882812,795.221557617188,40487.67578125,99399.8671875,203781.0625,16160227,5,6.64384412765503,10.6370143890381,5.90076684951782,6.6786208152771,10.6087532043457,11.5069055557251,12.2248010635376,16.5980644226074,82.9000015258789,4,20.7000007629395,68.1999969482422,1,0,0,0,0,1,1,1,0,1206.96057128906,53.4129676818848,19648.431640625,243.12109375,0,314.952331542969,20792.822265625,156.555252075195,6,0,0,0,0,0,0,12152.1884765625,9.40526485443115,4.16482162475586,7.68041610717773,MontrÚal-Nord,NA,,14468,"c(294274.25, 5051312)"
8838,Bellevois,Henri-Bourassa,Bellevois,Henri-Bourassa,27/04/2009,0,745.939758300781,41797.5703125,371.372497558594,563.113708496094,40863.0859375,112050.21875,1828.96643066406,13076158,2,6.61464500427246,10.6405935287476,5.91720581054688,6.33348178863525,10.6179819107056,11.6267023086548,7.51150608062744,16.3863010406494,84.1999969482422,4,21.1000003814697,68.8000030517578,1,0,0,0,0,1,1,1,0,0,7.36730623245239,19597.97265625,0,1178.70397949219,419.936431884766,21020.89453125,318.635986328125,6,0,0,4,0,0,0,12151.0322265625,9.40516948699951,4.1797571182251,7.45939779281616,MontrÚal-Nord,NA,,14469,"c(294209.125, 5051281.5)"
9297,Lacordaire,Maurice-Duplessis,Lacordaire,Maurice-Duplessis,01/06/2009,0,1226.60974121094,19419.572265625,3297.84301757812,2991.28833007812,13130.44140625,644254.5,1184823.75,7617771,5,7.11200904846191,9.87403678894043,8.10102367401123,8.00345897674561,9.48268890380859,13.3758487701416,13.9851045608521,15.8459939956665,63.2999992370605,3,21.1000003814697,69.0999984741211,1,0,0,0,0,0,0,0,1,4784.9189453125,383.669891357422,5786.45751953125,423.359893798828,7486.7890625,151.199966430664,1361.40747070312,268.379943847656,6,0,0,0,1,0,0,12915.70703125,9.46619987487793,1.9419572353363,12.2660970687866,MontrÚal-Nord,NA,,14521,"c(295027.78125, 5052431)"
16045,Léger,Salk,LÚger,Salk,12/03/2009,0,464.117980957031,23140.5390625,878.242736816406,612.458740234375,21649.837890625,97339.421875,71301.21875,5161954,1,6.14013910293579,10.0493412017822,6.77792310714722,6.41748189926147,9.98275279998779,11.4859590530396,11.1746692657471,15.456826210022,107.900001525879,4,27,73.0999984741211,1,0,0,0,0,0,0,0,0,912.91015625,76.796501159668,11370.931640625,93.4913940429688,677.941711425781,148.584533691406,10178.755859375,145.245559692383,6,0,0,0,0,0,0,12975.5048828125,9.47081851959229,2.31405401229858,4.64118003845215,MontrÚal-Nord,NA,,14575,"c(294433.59375, 5052273.5)"
9294,Désy,Maurice-Duplessis,DÚsy,Maurice-Duplessis,01/06/2009,0,2984.30932617188,13547.4326171875,1001.53894042969,1210.98620605469,11334.9072265625,762787.9375,1001722.625,16047308,1,8.00112438201904,9.51395225524902,6.90929317474365,7.09919023513794,9.33564186096191,13.544734954834,13.817232131958,16.5910511016846,67.5,4,16.8999996185303,46.7000007629395,0,0,0,0,0,0,1,1,1,1715.56384277344,1003.58972167969,6226.296875,895.859741210938,1780.30212402344,619.919860839844,3825.26928710938,464.939880371094,3,0,0,0,0,0,0,12982.7412109375,9.47137641906738,1.35474324226379,29.8430938720703,MontrÚal-Nord,NA,,14641,"c(295203.59375, 5052561)"
12703,Charleroi de,Lacordaire,Charleroi de,Lacordaire,17/04/2009,0,1561.53894042969,46869.45703125,5778.970703125,6772.26220703125,34318.2265625,2028938.125,2074407,36237724,8,7.35342693328857,10.7551221847534,8.66198062896729,8.82059001922607,10.443431854248,14.5230226516724,14.5451860427856,17.405611038208,95.5999984741211,4,23.8999996185303,75,1,1,0,1,1,1,0,1,0,16007.8876953125,837.981018066406,5006.18994140625,291.105865478516,20255.203125,299.519317626953,5600.17822265625,132.932723999023,8,2,1,2,0,0,0,11911.0419921875,9.38522148132324,4.68694591522217,15.6153898239136,MontrÚal-Nord,NA,,14684,"c(295659.25, 5051582)"
1652,Industriel,Lacordaire,Industriel,Lacordaire,06/04/2009,0,594.909973144531,51564.265625,10584.1162109375,10305.5869140625,30674.560546875,1429567.75,549589.5625,8430632,1,6.38841009140015,10.8505840301514,9.26710987091064,9.24044132232666,10.3311891555786,14.1728830337524,13.216926574707,15.9473819732666,95.9000015258789,4,24,82.0999984741211,1,0,0,0,0,1,1,1,0,18362.755859375,243.12109375,0,239.437438964844,22764.73046875,31.3110504150391,10436.7783203125,81.0403671264648,7,1,1,2,0,0,0,11791.064453125,9.37509727478027,5.15642642974854,5.94909954071045,MontrÚal-Nord,NA,,14690,"c(295734.0625, 5051479.5)"
8845,Désy,Henri-Bourassa,DÚsy,Henri-Bourassa,06/02/2009,0,2767.53686523438,45500.49609375,3410.28515625,2282.10278320312,39808.109375,2300026.5,1625833.625,66968236,4,7.92571306228638,10.7254791259766,8.13455104827881,7.73285293579102,10.5918264389038,14.6484308242798,14.3015308380127,18.0197296142578,88,4,22,60.5,1,1,0,1,1,1,0,1,0,3412.43017578125,460.242370605469,20148.56640625,851.5498046875,1267.59655761719,596.084838867188,20671.904296875,859.659790039062,8,3,1,4,0,0,0,12283.5126953125,9.41601276397705,4.55004978179932,27.6753692626953,MontrÚal-Nord,NA,,14706,"c(295645.1875, 5051967.5)"
16002,Lavoisier,Viau,Lavoisier,Viau,17/06/2009,0,1609.26135253906,16546.513671875,2106.35595703125,1868.42260742188,12571.736328125,795140.25,739770.1875,10416927,2,7.38353109359741,9.7139310836792,7.65271520614624,7.53284978866577,9.43920612335205,13.5862741470337,13.5140953063965,16.1589431762695,79.5999984741211,4,19.8999996185303,65.5999984741211,1,0,0,0,0,0,0,0,0,4828.75634765625,289.835540771484,2665.22265625,448.234039306641,6108.80126953125,571.245666503906,2943.73388671875,299.946075439453,4,0,0,3,0,0,0,9949.1796875,9.20524501800537,1.65465140342712,16.0926132202148,St-LÚonard,NA,,14980,"c(296162.40625, 5049683)"
17614,Valéry,Viau,ValÚry,Viau,18/06/2009,0,1240.25793457031,15458.197265625,1816.03210449219,1741.12536621094,11901.0390625,534957.6875,589891.625,7931900.5,2,7.12307500839233,9.64589500427246,7.50440883636475,7.46228694915771,9.38438129425049,13.1899433135986,13.287693977356,15.8864030838013,75.6999969482422,4,18.8999996185303,62.4000015258789,1,0,0,0,0,0,0,0,0.5,5250.78125,305.063446044922,1487.17321777344,361.741912841797,7488.8486328125,371.743988037109,1231.39404296875,201.708618164062,3,0,0,1,0,0,0,9670.33203125,9.17681789398193,1.5458197593689,12.4025793075562,St-LÚonard,NA,,15021,"c(296467.5, 5049486)"
9014,Jean-Rivard,Viau,Jean-Rivard,Viau,22/06/2009,0,568.889831542969,17643.078125,1862.17687988281,1233.8349609375,14547.0673828125,280236.75,176231.1875,3967531.75,1,6.34368705749512,9.77809906005859,7.52950096130371,7.11788177490234,9.58514499664307,12.5433902740479,12.0795516967773,15.1936550140381,77.8000030517578,4,19.5,62.9000015258789,1,0,0,0,0,0,0,0,1,6407.18359375,128.519973754883,1157.67236328125,139.859970092773,8591.1474609375,141.749969482422,1487.07580566406,158.759963989258,4,0,0,0,0,0,0,8874.3974609375,9.09092617034912,1.76430785655975,5.68889808654785,St-LÚonard,NA,,15073,"c(296954.53125, 5048797)"
10738,Arthur-Péloquin,Viau,Arthur-PÚloquin,Viau,22/06/2009,0,236.249938964844,14400.4541015625,239.912368774414,325.595336914062,13834.9462890625,39222.0625,20663.646484375,549706.25,0,5.46489000320435,9.5750150680542,5.48027420043945,5.78565502166748,9.53495311737061,10.5769948959351,9.93613052368164,13.2171392440796,56,3,18.7000007629395,48.7999992370605,1,0,0,0,0,1,1,1,1,6616.630859375,22.6799945831299,291.322143554688,192.77995300293,7492.5009765625,17.0099964141846,0,3.77999901771545,4,0,0,1,0,0,0,8998.580078125,9.10482215881348,1.44004535675049,2.36249947547913,St-LÚonard,NA,,15105,"c(296846.8125, 5048896.5)"
13435,D'Artagnan,Viau,D'Artagnan,Viau,22/06/2009,0,1135.8896484375,15240.1474609375,1285.24475097656,1171.00085449219,12783.9013671875,350742.1875,275968.71875,7557712.5,1,7.03517198562622,9.63168811798096,7.15870380401611,7.06561422348022,9.45594215393066,12.7678070068359,12.5280427932739,15.8380794525146,74.1999969482422,4,18.6000003814697,50.4000015258789,1,0,0,0,0,0,0,0,0,6426.22412109375,396.89990234375,279.897766113281,351.539916992188,7650.53857421875,194.669952392578,883.48681640625,192.77995300293,4,0,0,3,0,0,0,9131.9853515625,9.11953830718994,1.52401471138,11.3588962554932,St-LÚonard,NA,,15110,"c(296782.40625, 5049017)"
15489,Jean-Nicolet,Viau,Jean-Nicolet,Viau,19/06/2009,0,833.997863769531,15084.7763671875,1086.98840332031,873.338989257812,13124.4482421875,193903.90625,125878.96875,5461550,2,6.72623109817505,9.62144088745117,6.99116611480713,6.7723240852356,9.48223209381104,12.1751184463501,11.7430763244629,15.5132427215576,56.7000007629395,3,18.8999996185303,50.4000015258789,1,0,0,0,0,1,1,1,1,6833.0341796875,167.490249633789,1049.50610351562,110.509033203125,7202.23583984375,248.645324707031,0,307.353240966797,4,0,0,2,0,0,0,9294.2744140625,9.13715362548828,1.50847768783569,8.33997821807861,St-LÚonard,NA,,15111,"c(296756.09375, 5049178)"
7208,Métropolitain Sud,Provencher,MÚtropolitain Sud,Provencher,27/03/2009,0,560.282836914062,33339.0546875,4864.04443359375,1859.08447265625,26615.92578125,861854.5625,185443.515625,9628386,1,6.32844209671021,10.4144849777222,8.48962593078613,7.52783918380737,10.1892652511597,13.6668424606323,12.1305055618286,16.0802268981934,42.7000007629395,3,14.1999998092651,46.7999992370605,0,0,0,0,0,0,1,1,0,8194.986328125,24.209753036499,0,283.599975585938,2562.4150390625,65.7121887207031,22581.654296875,186.760955810547,4,0,0,1,1,0,0,8028.56396484375,8.99076080322266,3.33390545845032,5.60282850265503,St-LÚonard,NA,,15157,"c(297132.40625, 5047969)"
7207,Métropolitain Nord,Provencher,MÚtropolitain Nord,Provencher,27/03/2009,0,479.007263183594,36855.70703125,4565.7216796875,3030.6435546875,29259.341796875,100097.8203125,329476.5625,8590709,0,6.17171621322632,10.5147657394409,8.42633247375488,8.01653003692627,10.283953666687,11.5139026641846,12.7052602767944,15.9661922454834,44.2999992370605,3,14.8000001907349,47.0999984741211,0,0,0,0,0,0,1,1,0,5952.62646484375,124.507301330566,26558.6328125,261.119476318359,4344.44921875,1.72926795482635,0,91.6512069702148,3,0,0,1,1,0,0,8066.11376953125,8.99542713165283,3.68557071685791,4.79007244110107,St-LÚonard,NA,,15161,"c(297092.625, 5047997)"
1631,Métropolitain Sud,Viau,MÚtropolitain Sud,Viau,21/04/2009,0,324.539916992188,31950.5390625,6148.16845703125,4779.3525390625,21023.017578125,537533.875,650204.6875,2441264.75,0,5.78240919113159,10.3719444274902,8.72391033172607,8.47206020355225,9.95337295532227,13.1947469711304,13.3850431442261,14.7080268859863,68.9000015258789,4,17.2000007629395,59.5999984741211,1,0,0,0,0,1,1,1,0,14251.7880859375,0,0,136.044509887695,15195.005859375,114.736335754395,2503.74438476562,73.7590713500977,6,1,1,0,0,0,0,8430.6240234375,9.039626121521,3.19505381584167,3.24539923667908,St-LÚonard,NA,,15166,"c(297480.90625, 5048467.5)"
1792,Métropolitain Nord,Viau,MÚtropolitain Nord,Viau,21/04/2009,0,304.870849609375,26296.984375,10237.3623046875,0,16059.6220703125,373816.09375,0,1816214.125,0,5.71988821029663,10.177209854126,9.23379898071289,0,9.68406295776367,12.8315191268921,0,14.4122648239136,69.4000015258789,4,17.2999992370605,59.5999984741211,1,0,0,0,0,1,1,1,0,8210.9775390625,111.458152770996,6334.1279296875,104.901794433594,11751.8779296875,0,0,88.5108871459961,6,1,1,0,0,0,0,8505.2783203125,9.04844188690186,2.62969851493835,3.04870843887329,St-LÚonard,NA,,15167,"c(297391.28125, 5048524.5)"
11812,Bourdaloue,Lacordaire,Bourdaloue,Lacordaire,25/03/2009,0,818.482604980469,27604.177734375,1172.45324707031,1040.236328125,25391.48828125,287064.53125,242891.671875,8356158.5,0,6.70745182037354,10.2257223129272,7.06685400009155,6.94720315933228,10.1421689987183,12.5674619674683,12.4003705978394,15.9385089874268,67.6999969482422,3,22.6000003814697,60.0999984741211,1,0,0,0,0,1,1,1,1,13890.5576171875,205.886337280273,1075.23498535156,297.016357421875,12636.44140625,123.194290161133,1.94436705112457,192.385604858398,7,1,1,0,0,0,0,9055.0458984375,9.11107730865479,2.76041769981384,8.1848258972168,St-LÚonard,NA,,15335,"c(298772.1875, 5049266.5)"
9151,Jean-Talon,Mainville,Jean-Talon,Mainville,21/09/2009,0,1124.39465332031,12923.5615234375,590.41650390625,740.914794921875,11592.2294921875,193910.265625,330928.5,6889527.5,1,7.02500009536743,9.46680736541748,6.38082790374756,6.60788583755493,9.3580904006958,12.1751508712769,12.7096576690674,15.7455129623413,53.7000007629395,4,13.3999996185303,37.4000015258789,0,0,0,0,0,0,0,0,0.5,764.068420410156,530.07177734375,6766.63623046875,223.094177246094,0,0,5392.8564453125,371.228729248047,4,0,0,0,0,0,0,9239.4892578125,9.13124179840088,1.292356133461,11.2439460754395,St-LÚonard,NA,,15338,"c(298515.9375, 5049434.5)"
6044,Jean-Talon,Lacordaire,Jean-Talon,Lacordaire,25/03/2009,0,3088.29516601562,43759.921875,5634.775390625,5905.04248046875,32220.10546875,4690543,2808182.5,60568840,10,8.03537368774414,10.6864738464355,8.6367130279541,8.68356227874756,10.3803462982178,15.3610591888428,14.848048210144,17.9192905426025,90.6999969482422,4,22.7000007629395,73.6999969482422,1,1,0,1,1,1,0,1,0,17300.9765625,943.364501953125,6519.46240234375,777.980346679688,12947.5400390625,1262.31958007812,6991.94384765625,104.630760192871,8,2,1,3,0,0,0,9056.10546875,9.1111946105957,4.37599229812622,30.8829517364502,St-LÚonard,NA,,15343,"c(298503.1875, 5049249.5)"
9142,Langelier,Lotbinière de,Langelier,LotbiniÞre de,24/09/2009,0,382.526824951172,24108.478515625,2025.39367675781,2017.98815917969,20065.09765625,186413.15625,160585.828125,4487371.5,1,5.94679880142212,10.0903186798096,7.61351919174194,7.60985612869263,9.90673732757568,12.135721206665,11.9865837097168,15.3167781829834,63.7000007629395,4,15.8999996185303,60.2000007629395,1,0,0,0,0,0,0,0,0,10175.103515625,163.715179443359,1394.07800292969,39.3546104431152,11645.087890625,61.393196105957,894.209411621094,118.063835144043,6,0,0,3,0,0,0,9920.609375,9.20236968994141,2.41084790229797,3.82526826858521,St-LÚonard,NA,,15394,"c(299235.90625, 5050144.5)"
9016,Jean-Talon,Provencher,Jean-Talon,Provencher,15/09/2009,0,1210.28442382812,19529.27734375,2036.13232421875,1568.79321289062,15924.3505859375,660138.25,542221.375,9012054,1,7.09861087799072,9.87967014312744,7.61880683898926,7.35806179046631,9.67560482025146,13.4002046585083,13.2034301757812,16.0140743255615,78.0999984741211,4,19.5,56.9000015258789,1,0,0,0,1,0,0,0,0,2470.48291015625,290.658843994141,8069.388671875,373.250427246094,2081.94995117188,378.015319824219,6907.455078125,168.359771728516,4,0,0,4,0,0,0,7792.9072265625,8.96096897125244,1.95292770862579,12.1028442382812,St-LÚonard,NA,,15508,"c(297974.4375, 5047912)"
9019,Buies,Jean-Talon,Buies,Jean-Talon,15/09/2009,0,635.319885253906,16485.158203125,1160.1005859375,1273.72814941406,14051.3291015625,251843.5625,348848.65625,4887470.5,2,6.45412921905518,9.71021556854248,7.05626201629639,7.14970302581787,9.55047225952148,12.436562538147,12.7623929977417,15.4021854400635,46.4000015258789,3,15.5,38.5999984741211,0,0,0,0,0,1,1,1,0,1114.28308105469,287.482238769531,8749.3212890625,208.067260742188,0,0,6621.5537109375,139.770370483398,4,0,0,3,0,0,0,7952.72216796875,8.98126983642578,1.64851582050323,6.35319900512695,St-LÚonard,NA,,15509,"c(298072.6875, 5048089.5)"
